# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
0	8.3	6.25853e-05	-2.92064e-06	1.78666e-05	-1.02074e-06
0	8.4	6.20191e-05	-5.18563e-06	1.81721e-05	-1.04309e-06
0	8.5	6.30622e-05	-6.73535e-06	1.85595e-05	-1.08034e-06
0	8.6	6.36582e-05	-6.82476e-06	1.91258e-05	-1.19955e-06
0	8.7	6.54762e-05	-6.94397e-06	1.93418e-05	-1.1772e-06
0	8.8	6.67577e-05	-5.03662e-06	1.96846e-05	-1.26661e-06
0	8.9	6.68173e-05	-3.33787e-06	1.99379e-05	-1.21445e-06
0	9	6.49993e-05	-1.87755e-06	2.037e-05	-1.30386e-06
0	9.1	6.27642e-05	-1.93717e-06	2.05935e-05	-1.2517e-06
0	9.2	6.18701e-05	-3.75511e-06	2.075e-05	-1.33366e-06
0	9.3	6.25853e-05	-5.84128e-06	2.10927e-05	-1.28896e-06
0	9.4	6.48503e-05	-7.09298e-06	2.12417e-05	-1.31876e-06
0	9.5	6.66385e-05	-6.67575e-06	2.14578e-05	-1.34111e-06
0	9.6	6.792e-05	-5.24524e-06	2.17484e-05	-1.33366e-06
0	9.7	6.72345e-05	-3.36768e-06	2.17186e-05	-1.34111e-06
0	9.8	6.54762e-05	-1.90736e-06	2.17633e-05	-1.31876e-06
0	9.9	6.33304e-05	-2.20539e-06	2.16441e-05	-1.34856e-06
0	10	6.16913e-05	-3.81473e-06	2.16068e-05	-1.33366e-06
0	10.1	6.14827e-05	-5.63267e-06	2.17856e-05	-1.33366e-06
0	10.2	6.13336e-05	-5.72208e-06	2.16366e-05	-1.28896e-06
0	10.3	6.25257e-05	-6.76516e-06	2.15174e-05	-1.35601e-06
0	10.4	6.39861e-05	-6.16911e-06	2.12194e-05	-1.35601e-06
0	10.5	6.43735e-05	-4.35117e-06	2.11076e-05	-1.31876e-06
0	10.6	6.339e-05	-2.23519e-06	2.09064e-05	-1.33366e-06
0	10.7	6.16019e-05	-1.34111e-06	2.06382e-05	-1.31131e-06
0	10.8	5.93963e-05	-1.40072e-06	2.05563e-05	-1.28896e-06
0	10.9	5.76379e-05	-2.65242e-06	2.02284e-05	-1.27406e-06
0	11	5.70121e-05	-4.50018e-06	2.01688e-05	-1.30386e-06
0	11.1	5.65352e-05	-4.35117e-06	2.00496e-05	-1.29641e-06
0	11.2	5.74591e-05	-6.10951e-06	1.97889e-05	-1.24425e-06
0	11.3	5.92174e-05	-6.49694e-06	1.9692e-05	-1.2219e-06
0	11.4	6.10056e-05	-5.42405e-06	1.95951e-05	-1.18465e-06
0	11.5	6.16019e-05	-3.45708e-06	1.95057e-05	-1.207e-06
0	11.6	6.08268e-05	-1.93717e-06	1.94387e-05	-1.1474e-06
0	11.7	5.85022e-05	-1.01329e-06	1.95579e-05	-1.1772e-06
0	11.8	5.63862e-05	-1.93717e-06	1.93791e-05	-1.12504e-06
0	11.9	5.58796e-05	-3.27827e-06	1.91258e-05	-1.27406e-06
0	12	5.66843e-05	-5.72208e-06	1.90438e-05	-1.1772e-06
